name,cpus,rate,repeat,status,phase,runtime_error,host_contention_flagged,host_iowait_percent,achieved,baseline_rate,warmup_rate,capture_p95_ms,admission_p95_ms,apply_p95_ms,publication_p95_ms,drain_seconds,oltp_p95_ms,baseline_oltp_p95_ms,lag_p95_ms,lag_p99_ms,average_cpu_cores,peak_memory_mib,peak_backlog_bytes,last_backlog_bytes,observer_busy_samples,within_5s_p95,offered_load_met
01-cpu4-rate50-r1,4,50,1,measured,complete,,,5.848,50.038,50.344,50.361,270.244,2231.215,1263,423,3.414,12.733,8.503,3774.739,3992.34,0.784,1166.3,13942,11022,85,True,True
