name,cpus,rate,repeat,status,phase,runtime_error,host_contention_flagged,host_iowait_percent,achieved,baseline_rate,warmup_rate,capture_p95_ms,admission_p95_ms,apply_p95_ms,publication_p95_ms,drain_seconds,oltp_p95_ms,baseline_oltp_p95_ms,lag_p95_ms,lag_p99_ms,average_cpu_cores,peak_memory_mib,peak_backlog_bytes,last_backlog_bytes,observer_busy_samples,within_5s_p95,offered_load_met
01-cpu16-rate50-r1,16,50,1,measured,complete,,,5.733,50.034,50.359,50.36,301.093,2235.403,1230,432,2.912,13.734,8.535,3765.403,3988.892,1.234,1224.6,13442,13442,91,True,True
