name,cpus,rate,repeat,status,phase,runtime_error,host_contention_flagged,host_iowait_percent,achieved,baseline_rate,warmup_rate,capture_p95_ms,admission_p95_ms,apply_p95_ms,publication_p95_ms,drain_seconds,oltp_p95_ms,baseline_oltp_p95_ms,lag_p95_ms,lag_p99_ms,average_cpu_cores,peak_memory_mib,peak_backlog_bytes,last_backlog_bytes,observer_busy_samples,within_5s_p95,offered_load_met
01-cpu4-rate50-r1,4,50,1,measured,complete,,,5.804,50.038,50.351,50.347,273.667,2281.155,1614,415,2.908,12.191,8.491,4061.208,4665.948,0.756,1102.3,15756,10010,89,True,True
